385,32700,3208,31800,3208,1637100,3208,
385,159100,4352,273400,4352,2127200,4352,
385,171000,4579,213500,4579,2214400,4579,
395,104300,3783,40100,3783,1531600,3783,
395,208000,3497,114200,3497,1631500,3497,
395,123600,4093,140600,4093,1918600,4093,
395,125600,4542,162400,4542,2536900,4542,
395,106900,3730,58000,3730,1804400,3730,
405,134400,3903,91900,3903,2065900,3903,
405,319600,4074,975800,4074,4130300,4074,
405,128400,4063,377100,4063,2511600,4063,
405,132800,5034,492900,5034,3223300,5034,
405,118000,3773,176300,3773,2322100,3773,
415,187800,3698,167300,3698,2258400,3698,
415,203800,3267,93400,3267,1988200,3267,
415,221900,4470,436000,4470,2672400,4470,
415,119600,3613,67600,3613,2683900,3613,
415,108400,4202,107700,4202,2152200,4202,
425,169700,3872,156000,3872,2478100,3872,
425,132700,4300,674100,4300,1695700,4300,
425,167400,4053,124000,4053,1803200,4053,
425,155900,5193,523000,5193,3760600,5193,
425,364700,4170,277400,4170,3074900,4170,
435,160900,3990,1037300,3990,1973800,3990,
435,122600,5012,375300,5012,2414400,5012,
435,225400,5472,522600,5472,2027000,5472,
435,489300,3809,140200,3809,2669300,3809,
435,199100,2927,105800,2927,3985500,2927,
445,31700,4383,86800,4383,2922500,4383,
445,245700,3668,158500,3668,2672300,3668,
445,152600,2215,36300,2215,2617100,2215,
445,125900,3186,119800,3186,3300800,3186,
445,105300,5455,5169700,5455,2743900,5455,
455,145000,3216,51800,3216,3757800,3216,
455,151300,4112,306700,4112,2417000,4112,
455,194900,3544,289800,3544,2517600,3544,
455,280500,4036,802700,4036,3508600,4036,
455,152800,3599,231300,3599,3960600,3599,
465,152900,3907,732500,3907,2202600,3907,
465,203900,3454,316200,3454,5339600,3454,
465,168500,5300,813500,5300,2251500,5300,
465,98000,3978,345900,3978,5504800,3978,
465,164800,3307,137800,3307,2167000,3307,
475,36000,5203,822300,5203,3696700,5203,
475,96400,3887,92900,3887,2296000,3887,
475,152400,3378,99500,3378,2971900,3378,
475,422400,3652,365600,3652,3471100,3652,
475,1798500,4085,472500,4085,2502900,4085,
485,168500,2970,89100,2970,6318400,2970,
485,106100,4314,116400,4314,2343300,4314,
485,25100,4091,1586500,4091,4954100,4091,
485,111900,3264,59700,3264,7651800,3264,
485,156500,3570,125300,3570,2314400,3570,
495,218000,3267,70500,3267,5146700,3267,
495,160700,4675,149300,4675,3181400,4675,
495,174700,2664,88600,2664,2365100,2664,
495,152000,2950,98500,2950,3714300,2950,
495,36400,5354,152700,5354,4248900,5354,
505,138100,4493,420100,4493,2964700,4493,
505,201400,4265,120400,4265,3556800,4265,
505,168200,3807,144600,3807,2833700,3807,
505,274200,3551,561300,3551,6141000,3551,
505,177700,3465,363600,3465,3373800,3465,
515,695100,4635,1364900,4635,3190000,4635,
515,341800,4296,83100,4296,6865100,4296,
515,115100,3579,412000,3579,3253400,3579,
515,175400,3715,399300,3715,8434000,3715,
515,162000,4309,358400,4309,2913300,4309,
525,486900,5141,212300,5141,5431300,5141,
525,392900,4005,391100,4005,4306300,4005,
525,216500,4063,206100,4063,3106400,4063,
525,367200,5972,4022800,5972,4541100,5972,
525,400800,4422,346000,4422,3753800,4422,
535,216800,4176,188700,4176,3720900,4176,
535,192000,4481,1776300,4481,3504300,4481,
535,262800,3719,127100,3719,5475200,3719,
535,139200,5249,580200,5249,5208700,5249,
535,138100,4713,529200,4713,3756200,4713,
545,137400,3919,108700,3919,3913600,3919,
545,141000,6324,2045100,6324,5199700,6324,
545,135500,5587,2457500,5587,5701700,5587,
545,258200,6220,2571300,6220,10161100,6220,
545,80400,3969,137300,3969,2966700,3969,
555,98100,3802,100000,3802,3472600,3802,
555,27000,4971,347000,4971,4592400,4971,
555,134800,4475,1691500,4475,5189700,4475,
555,108200,4666,286600,4666,4175100,4666,
555,150900,4413,225200,4413,8987600,4413,
565,52200,4977,509100,4977,4870400,4977,
565,145000,3903,228500,3903,4325200,3903,
565,25200,4902,10523400,4902,4333800,4902,
565,135200,5716,796800,5716,7098300,5716,
565,131000,6098,474000,6098,13512900,6098,
575,322800,3628,227300,3628,12748200,3628,
575,121400,4825,222200,4825,4762600,4825,
575,169000,4871,326500,4871,4530400,4871,
575,204900,5246,729700,5246,5426300,5246,
575,33800,3235,57100,3235,7553600,3235,
585,165000,5138,368800,5138,4968300,5138,
585,162800,4621,179800,4621,3397800,4621,
585,185900,6210,3043600,6210,4658700,6210,
585,63900,3631,451400,3631,9867900,3631,
585,142500,5154,864000,5154,4502800,5154,
595,478300,4766,270100,4766,4856500,4766,
595,133500,5437,240300,5437,4715300,5437,
595,150600,4826,868800,4826,4296700,4826,
595,149000,6078,2573400,6078,6217800,6078,
595,119100,4479,1359300,4479,5388600,4479,
605,122800,6469,2512500,6469,3472700,6469,
605,141500,3820,358000,3820,5809000,3820,
605,154700,5487,649300,5487,7293200,5487,
605,100400,5215,539000,5215,6000000,5215,
605,139300,3924,812800,3924,3609400,3924,
615,164000,5417,610600,5417,8614800,5417,
615,140000,5272,674000,5272,8515000,5272,
615,147300,4154,217600,4154,3546200,4154,
615,136600,4414,302900,4414,8502600,4414,
615,192700,4604,463400,4604,5663800,4604,
625,123100,5170,521900,5170,6166700,5170,
625,165500,5449,1061100,5449,5717800,5449,
625,69300,4949,2702900,4949,6594600,4949,
625,189200,4492,755100,4492,4753400,4492,
625,123000,4971,133400,4971,4789000,4971,
635,90700,3616,254200,3616,6185100,3616,
635,153100,4776,532400,4776,4492300,4776,
635,130600,3923,394100,3923,6727700,3923,
635,117300,4740,347200,4740,4375700,4740,
635,124800,4211,774800,4211,4634900,4211,
645,138600,4397,133100,4397,5384600,4397,
645,140900,3819,104400,3819,3789700,3819,
645,105100,5674,1064900,5674,5074900,5674,
645,124900,4253,422500,4253,5994900,4253,
645,153400,5850,1015800,5850,4858800,5850,
655,131700,4837,773200,4837,7072800,4837,
655,149900,4184,262400,4184,5607900,4184,
655,100000,4683,207300,4683,7514600,4683,
655,140400,6260,1154500,6260,4227900,6260,
655,167500,5522,862300,5522,4378900,5522,
665,189000,3848,370200,3848,13071900,3848,
665,161700,3784,135700,3784,5647200,3784,
665,33800,4744,231600,4744,10820400,4744,
665,247100,4979,3058800,4979,7755400,4979,
665,218400,3535,141900,3535,6070900,3535,
675,199000,7288,18244500,7288,9828800,7288,
675,200400,4555,170900,4555,8434900,4555,
675,207200,5021,483500,5021,9785600,5021,
675,105100,5855,411500,5855,6901100,5855,
675,259600,4950,1837500,4950,4714000,4950,
685,143200,4674,324500,4674,8536200,4674,
685,176100,6847,11845600,6847,5355200,6847,
685,23600,5176,112500,5176,5818300,5176,
685,140800,5182,898400,5182,7087800,5182,
685,147300,5799,715900,5799,11619000,5799,
695,185500,5677,7446400,5677,6539800,5677,
695,138700,4650,270800,4650,11299200,4650,
695,123600,6358,6829500,6358,11407100,6358,
695,142500,4164,215000,4164,6880000,4164,
695,161700,3678,169900,3678,6836900,3678,
705,291500,4990,3015500,4990,7798400,4990,
705,1141000,5931,1306900,5931,8081500,5931,
705,388300,4460,264700,4460,13659400,4460,
705,180100,6719,33369000,6719,7784300,6719,
705,34000,6157,2071900,6157,6375800,6157,
715,728800,4965,373400,4965,12195200,4965,
715,165100,5319,2242800,5319,15602500,5319,
715,175400,5450,2251900,5450,14097600,5450,
715,191300,5821,489700,5821,10102200,5821,
715,396000,5067,216000,5067,22238700,5067,
725,163900,6552,12601500,6552,13066100,6552,
725,160300,5132,1804800,5132,21558200,5132,
725,578200,5246,1331600,5246,7682900,5246,
725,149300,5885,9345200,5885,10389500,5885,
725,153900,4548,606200,4548,6860400,4548,
735,145300,6851,2080800,6851,11388100,6851,
735,163600,5150,1374300,5150,6334500,5150,
735,138500,5470,550000,5470,8014400,5470,
735,120000,5979,1552900,5979,7222700,5979,
735,190600,6033,3041800,6033,7198200,6033,
745,173300,5725,624400,5725,6652000,5725,
745,315900,6125,1341000,6125,7129500,6125,
745,207600,3758,319700,3758,8611500,3758,
745,53600,5153,727200,5153,7011600,5153,
745,33600,5764,1360200,5764,8897700,5764,
755,167400,5227,402200,5227,7699800,5227,
755,178500,4332,311200,4332,8633700,4332,
755,286600,5376,1476700,5376,7087800,5376,
755,225200,5218,780800,5218,6235600,5218,
755,125700,5731,3030100,5731,6961300,5731,
765,195800,4847,629100,4847,11954800,4847,
765,179300,5884,3305800,5884,12695900,5884,
765,139300,3979,203400,3979,6155500,3979,
765,175800,5187,1055400,5187,8840800,5187,
765,119300,7624,2888400,7624,10926500,7624,
775,18900,6185,8032400,6185,6720400,6185,
775,111300,4651,380900,4651,7010400,4651,
775,129300,5631,915300,5631,7230500,5631,
775,159600,3808,478800,3808,5994600,3808,
775,121000,5033,266300,5033,8076400,5033,
785,149800,5350,1982200,5350,6799900,5350,
785,141600,6196,1277500,6196,7129300,6196,
785,127500,4814,1098000,4814,6958800,4814,
785,114400,3068,166200,3068,6546300,3068,
785,134200,4960,1161100,4960,6098300,4960,
795,118600,5978,780200,5978,8834100,5978,
795,130700,6552,3084900,6552,7196300,6552,
795,214500,4212,471300,4212,6893700,4212,
795,180400,6338,1101700,6338,6107500,6338,
795,124900,4661,941000,4661,8025400,4661,
805,99300,4166,1111500,4166,6778300,4166,
805,29000,5213,639100,5213,7754800,5213,
805,148300,5561,4826200,5561,6667900,5561,
805,117200,5429,643400,5429,9103400,5429,
805,136900,3849,275300,3849,8078400,3849,
815,169300,6141,1094300,6141,7902600,6141,
815,123700,6129,1774500,6129,10180600,6129,
815,212600,5810,911800,5810,8624000,5810,
815,122400,5269,736400,5269,7125500,5269,
815,124200,6624,1230600,6624,7290400,6624,
825,37500,6153,3740000,6153,9247000,6153,
825,155100,6479,2240100,6479,6798600,6479,
825,109000,5301,1615900,5301,6414900,5301,
825,100200,3653,285400,3653,7175800,3653,
825,128700,6460,1060200,6460,7192000,6460,
835,149600,4300,295500,4300,7437100,4300,
835,192700,5057,857900,5057,8064400,5057,
835,110400,4267,442900,4267,6578900,4267,
835,137000,6819,1223100,6819,7496900,6819,
835,200200,5222,6831500,5222,7010300,5222,
845,17700,6288,6823500,6288,9516900,6288,
845,183300,7010,1764800,7010,9961900,7010,
845,173400,6771,7111400,6771,8103000,6771,
845,144000,7151,12344000,7151,7578200,7151,
845,166300,5386,684600,5386,13470000,5386,
855,19800,5625,1426300,5625,9995000,5625,
855,187100,6625,12050500,6625,7675100,6625,
855,127600,5204,333400,5204,8538000,5204,
855,161000,7149,30053200,7149,8145600,7149,
855,223200,6007,3377600,6007,11203500,6007,
865,133600,4141,300400,4141,7051000,4141,
865,138200,5702,1407900,5702,7470800,5702,
865,102400,3728,115800,3728,8251600,3728,
865,148800,5187,620000,5187,8471600,5187,
865,47000,4863,591900,4863,9962500,4863,
875,16000,5993,1805500,5993,9188100,5993,
875,253600,5654,1195300,5654,10295800,5654,
875,205800,7493,1889100,7493,8861300,7493,
875,40800,5734,1286000,5734,7429000,5734,
875,22100,6054,2380600,6054,10040000,6054,
885,118500,4155,185800,4155,8764900,4155,
885,185600,6544,1259700,6544,9333000,6544,
885,297500,5292,1219200,5292,10699500,5292,
885,147000,6443,5471900,6443,10394700,6443,
885,195700,4810,532400,4810,10995400,4810,
895,192800,5839,2733900,5839,10605600,5839,
895,19200,6687,3955300,6687,11459700,6687,
895,238400,6503,15942800,6503,14967400,6503,
895,18400,7203,15991500,7203,10248200,7203,
895,162600,6471,3754700,6471,10010200,6471,
905,211200,6025,1500500,6025,9161400,6025,
905,241900,5717,1587300,5717,7468200,5717,
905,184500,6429,59130200,6429,18597600,6429,
905,210200,6984,22868900,6984,10817300,6984,
905,204500,6121,1834400,6121,19935700,6121,
915,181900,5830,8250900,5830,11534400,5830,
915,243900,6501,2896600,6501,13368200,6501,
915,161800,5421,1119300,5421,15295900,5421,
915,161600,7329,19573500,7329,12123700,7329,
915,158900,6051,2171400,6051,8202000,6051,
925,194300,5658,786800,5658,9230600,5658,
925,187800,5250,2705000,5250,9126000,5250,
925,295100,8072,10334200,8072,10539100,8072,
925,183500,5180,827900,5180,11259200,5180,
925,137300,5324,1906400,5324,10865900,5324,
935,181900,5839,2497500,5839,10819600,5839,
935,370800,4964,867400,4964,12611700,4964,
935,236700,6477,6150600,6477,10577800,6477,
935,18400,5943,1952500,5943,10945200,5943,
935,198400,6990,3003900,6990,10044100,6990,
945,145400,5378,357300,5378,9903100,5378,
945,145400,7486,7634500,7486,12674800,7486,
945,147500,6520,44201100,6520,9778500,6520,
945,149200,7324,3276700,7324,9371300,7324,
945,170100,6273,9825300,6273,10901100,6273,
955,120000,5357,309500,5357,12510500,5357,
955,169100,6421,1591300,6421,13074400,6421,
955,191700,6357,1319500,6357,9498200,6357,
955,180100,6410,17411500,6410,9556600,6410,
955,139900,5958,1641700,5958,9528400,5958,
965,192400,6368,8906300,6368,9942200,6368,
965,273100,5884,5600200,5884,10523700,5884,
965,125700,5007,1256100,5007,10320800,5007,
965,137100,5940,1713100,5940,11850800,5940,
965,139400,6327,583800,6327,14084700,6327,
975,232500,4769,754700,4769,10829500,4769,
975,211500,6114,605200,6114,8553800,6114,
975,272700,7157,51510400,7157,8771900,7157,
975,151400,6000,1215100,6000,9487700,6000,
975,22300,5846,6349600,5846,12113800,5846,
985,200000,6026,1143600,6026,9515700,6026,
985,308200,6390,4470100,6390,15811100,6390,
985,170600,4605,690000,4605,12032600,4605,
985,201600,7415,59272800,7415,9242200,7415,
985,34700,6197,2327700,6197,11856500,6197,
995,164200,8125,21188600,8125,10814900,8125,
995,201600,8262,12987800,8262,12409900,8262,
995,253400,5650,467300,5650,11140700,5650,
995,210500,7288,15316700,7288,11396200,7288,
995,207400,5692,2470800,5692,12707700,5692,
