200,40021,239908,
200,21594,228916,
200,33674,248540,
200,38938,231238,
200,30458,223702,
200,25086,252777,
200,27892,226041,
200,34312,222066,
200,30521,253783,
200,25349,355269,
200,34242,301631,
200,46575,311491,
200,49483,322192,
200,63961,328296,
200,28114,404905,
200,43008,375474,
200,36350,518491,
200,38388,366883,
200,23584,294800,
200,62192,238935,
200,26426,239841,
200,19138,226696,
200,33608,250471,
200,24879,218532,
200,32979,245017,
200,31077,232810,
200,42409,228459,
200,30666,222486,
200,33073,238786,
200,27576,248631,
200,17124,231654,
250,52545,301300,
250,33466,275566,
250,36724,274158,
250,24041,286168,
250,27003,300416,
250,25656,290772,
250,39575,301542,
250,30879,295868,
250,23663,288942,
250,28267,291436,
250,27849,294774,
250,47208,284154,
250,22778,298939,
250,34262,303132,
250,27219,291790,
250,36489,317763,
250,33762,298280,
250,27461,290711,
250,24636,301283,
250,25336,280770,
250,31670,315338,
250,31240,276537,
250,21772,279895,
250,29889,275456,
250,42705,309002,
250,23814,283666,
250,39113,290066,
250,36650,277684,
250,36267,293556,
250,27414,306433,
250,27286,290480,
250,28922,283778,
250,34045,297516,
250,29366,297386,
250,34268,275674,
250,32882,291046,
250,25851,298882,
250,28848,294834,
250,34639,296230,
250,35369,283296,
250,24538,282584,
250,29930,292059,
250,34180,297003,
250,29440,391785,
250,34878,358039,
250,40319,378212,
250,31452,373875,
250,35841,467833,
250,52311,307605,
250,28650,296202,
300,44280,343984,
300,42218,342063,
300,31860,354245,
300,52709,341196,
300,31995,341339,
300,32047,338165,
300,34371,336605,
300,37601,336207,
300,58123,345483,
300,27959,340520,
300,29627,347299,
300,28608,340512,
300,34632,354391,
300,25839,342199,
300,33930,344613,
300,35592,332598,
300,32753,343941,
300,43711,347848,
300,39015,361052,
300,32229,341366,
300,32716,341689,
300,35382,348392,
300,36137,343221,
300,34401,335291,
300,24802,351120,
300,31889,339770,
300,26631,338484,
300,40956,336650,
300,23069,350609,
300,39294,346068,
300,34356,352141,
300,30753,338771,
300,42373,357104,
300,36540,336661,
300,24466,342832,
300,35977,342635,
300,28452,348322,
300,35915,381282,
300,37325,442683,
300,58931,427589,
300,69581,512115,
300,62036,369515,
300,29810,342754,
300,25183,351317,
300,38910,350734,
300,29408,370873,
300,53916,346721,
300,29367,337446,
300,35314,333365,
300,34155,340884,
350,42334,426879,
350,39959,501763,
350,42108,458435,
350,39810,500957,
350,52359,404378,
350,44968,411084,
350,67410,400526,
350,50375,413684,
350,47672,404375,
350,38934,410660,
350,35186,402089,
350,36739,394764,
350,65936,395598,
350,46866,408565,
350,44106,395086,
350,55262,407068,
350,34124,430436,
350,28774,398831,
350,35643,403355,
350,49320,393434,
350,36130,400120,
350,54703,468304,
350,43838,538449,
350,69197,524614,
350,54661,409135,
350,26698,406161,
350,31367,409093,
350,60369,414447,
350,44575,384033,
350,32751,405424,
350,50066,403996,
350,41360,398334,
350,34742,398016,
350,44450,500083,
350,47786,448207,
350,82956,431293,
350,29221,430702,
350,65673,459136,
350,41291,398844,
350,27854,496114,
350,48938,424610,
350,38300,431866,
350,56451,466770,
350,38239,414134,
350,38776,455681,
350,58400,435525,
350,47436,404977,
350,45385,395726,
350,52948,488944,
350,30463,408980,
400,50848,514014,
400,71712,689484,
400,62108,572843,
400,52551,466951,
400,35531,555408,
400,60299,485614,
400,56390,471943,
400,50691,567548,
400,56137,475525,
400,35032,463173,
400,64424,457897,
400,52381,460668,
400,41709,474033,
400,47370,464974,
400,54967,784052,
400,57780,461604,
400,65128,468200,
400,52240,464897,
400,45670,464901,
400,39893,462325,
400,45461,472926,
400,60297,456327,
400,55858,465583,
400,79665,582215,
400,110608,580466,
400,68035,461198,
400,32380,471203,
400,47231,467885,
400,63332,481196,
400,51264,456366,
400,42196,460159,
400,46236,456659,
400,42786,455724,
400,42806,470309,
400,59418,458401,
400,53971,454973,
400,48122,461056,
400,34062,462706,
400,69947,467645,
400,38713,460273,
400,36435,464505,
400,50794,465205,
400,63305,449820,
400,29870,471005,
400,34528,469475,
400,35309,457739,
400,40153,472787,
400,107269,552227,
400,82898,596292,
400,56912,453234,
450,47746,533645,
450,63358,530043,
450,37623,603616,
450,40436,542117,
450,55688,529026,
450,36939,527321,
450,39166,533830,
450,44820,534645,
450,54609,539314,
450,53626,529011,
450,76121,522604,
450,49768,512533,
450,47241,517012,
450,61641,523315,
450,58106,516213,
450,59961,527113,
450,49513,673583,
450,97425,643285,
450,59907,527435,
450,50848,527807,
450,46786,519985,
450,34325,529361,
450,76587,517606,
450,55141,526718,
450,68348,526266,
450,55520,522009,
450,71768,522123,
450,47478,761898,
450,46938,626447,
450,64103,572502,
450,73681,631674,
450,49495,616812,
450,55951,995935,
450,191541,824071,
450,124640,727504,
450,74790,561686,
450,71928,1764240,
450,59888,649525,
450,64488,670297,
450,59785,730301,
450,69842,526799,
450,47820,529536,
450,71192,563901,
450,67612,573061,
450,74815,550672,
450,50038,539598,
450,58795,618377,
450,75140,1420152,
450,87963,664606,
450,35049,529862,
500,62554,592148,
500,81548,601184,
500,88118,642724,
500,73494,580214,
500,70005,600019,
500,78759,578594,
500,69705,589840,
500,59016,606992,
500,77323,579878,
500,73714,591456,
500,57634,604158,
500,88042,817144,
500,96420,659142,
500,66305,600845,
500,75147,656545,
500,119098,592485,
500,86675,585736,
500,72262,594305,
500,73273,783097,
500,100151,706276,
500,79837,849911,
500,186588,741435,
500,161653,707686,
500,77042,789467,
500,113139,780558,
500,82854,722838,
500,132282,1311989,
500,58035,605424,
500,102673,743003,
500,59861,870983,
500,86539,611047,
500,41160,584055,
500,81027,586678,
500,70543,601428,
500,76273,590951,
500,47900,601829,
500,42072,694158,
500,103719,683757,
500,63263,583200,
500,51375,592549,
500,68786,597841,
500,58494,602599,
500,60719,588491,
500,58018,585240,
500,81144,640959,
500,66578,608060,
500,76537,590756,
500,64566,582651,
500,120489,685134,
500,78719,594623,
550,63909,782845,
550,159359,754967,
550,75724,674246,
550,90069,646703,
550,75453,651924,
550,68011,656872,
550,62169,655139,
550,76936,651573,
550,70685,655665,
550,71355,658992,
550,62070,662689,
550,72117,648526,
550,70364,709264,
550,130824,772225,
550,73450,854985,
550,71469,657601,
550,63952,688465,
550,68527,652762,
550,65967,669599,
550,79840,662309,
550,90757,655439,
550,82341,649038,
550,63583,673141,
550,59989,660412,
550,61662,725784,
550,85320,785365,
550,69206,663220,
550,77157,670848,
550,85791,658480,
550,82276,661735,
550,47294,672262,
550,89595,656199,
550,77186,656145,
550,75451,652716,
550,91999,659075,
550,83707,659649,
550,85308,732189,
550,76438,786566,
550,64849,657929,
550,77804,660403,
550,58973,662390,
550,89922,657516,
550,68091,654332,
550,86833,748782,
550,91307,779476,
550,97126,733498,
550,79767,732222,
550,59092,703095,
550,111252,872728,
550,118708,693173,
600,72450,777168,
600,80545,793310,
600,90419,859535,
600,71839,791944,
600,89678,735833,
600,84721,721500,
600,61976,729803,
600,76346,721701,
600,80320,906748,
600,73992,753671,
600,77210,736411,
600,100885,721852,
600,66605,729198,
600,103296,725823,
600,65887,713910,
600,83290,722261,
600,84895,721606,
600,58367,738734,
600,56753,1159803,
600,63452,745273,
600,79745,726444,
600,76508,730893,
600,59178,728424,
600,99371,745307,
600,91478,723350,
600,85139,735537,
600,62065,707622,
600,76859,716631,
600,116213,891081,
600,93739,735210,
600,73565,717804,
600,57789,717467,
600,101281,729011,
600,75794,734284,
600,65451,727292,
600,77312,739306,
600,55432,730371,
600,75903,802507,
600,123617,898231,
600,49814,750405,
600,64438,722939,
600,83845,718408,
600,69193,738201,
600,73839,723691,
600,77966,723870,
600,50072,724021,
600,62964,729980,
600,84656,727580,
600,81707,890594,
600,87030,741481,
650,95972,786565,
650,67915,803122,
650,108798,789275,
650,89426,814196,
650,99542,797721,
650,91637,788576,
650,107446,815736,
650,103328,952579,
650,96445,812293,
650,201192,908448,
650,84765,795243,
650,75057,805165,
650,108687,969963,
650,64356,959722,
650,99606,960694,
650,131817,988818,
650,111094,891889,
650,88204,901915,
650,145805,960022,
650,113814,859714,
650,75246,822186,
650,63791,885185,
650,99783,1063977,
650,75682,860698,
650,74014,817124,
650,111023,824552,
650,86365,802733,
650,105236,829922,
650,65995,961346,
650,90103,1073580,
650,153312,1104007,
650,103528,800722,
650,88513,795171,
650,89258,821442,
650,101625,965397,
650,131660,897665,
650,95577,823493,
650,94051,892734,
650,148096,979385,
650,86691,830641,
650,98911,825680,
650,71212,812487,
650,141597,988308,
650,98825,893406,
650,101052,864297,
650,80296,943208,
650,181105,1115407,
650,131435,1179031,
650,177179,1315639,
650,137201,1161027,
700,168717,1168833,
700,139534,1270786,
700,109191,1098824,
700,163833,1079068,
700,116369,1073381,
700,139329,1122535,
700,129299,1144790,
700,156594,1263019,
700,139481,1162067,
700,110426,1148702,
700,144991,1109597,
700,128277,1057435,
700,135919,1140590,
700,196406,944407,
700,117274,870219,
700,73046,876733,
700,97247,871067,
700,108366,879102,
700,115647,880244,
700,98029,1031435,
700,110503,880954,
700,107707,950100,
700,107936,902629,
700,118012,878305,
700,92786,862062,
700,67381,888599,
700,98446,1023622,
700,112059,888396,
700,97606,883656,
700,97469,881012,
700,101240,879305,
700,95536,887085,
700,87103,871656,
700,95302,967617,
700,161780,946501,
700,66849,887937,
700,52854,1052835,
700,102339,878967,
700,117626,866058,
700,88824,865701,
700,101470,958522,
700,116800,952062,
700,89787,881995,
700,98491,891967,
700,92938,890503,
700,71599,877596,
700,80250,872142,
700,86074,906754,
700,102999,983780,
700,85231,881608,
750,92795,967374,
750,119736,967338,
750,100611,969107,
750,120385,1125648,
750,142195,1228843,
750,93611,1034396,
750,90010,1156077,
750,129239,1071202,
750,161504,998797,
750,84045,1057441,
750,171238,990491,
750,98703,957738,
750,80375,949872,
750,110829,954520,
750,98571,942844,
750,121990,1172093,
750,164107,1044428,
750,78322,976148,
750,78731,1010198,
750,108066,981460,
750,120515,978730,
750,91425,1062785,
750,224972,959050,
750,95151,961922,
750,91064,966275,
750,107560,968944,
750,129354,960575,
750,172051,1167608,
750,167558,970564,
750,120899,958583,
750,96576,962687,
750,105807,960734,
750,112146,976971,
750,96664,1056247,
750,197658,983651,
750,100044,1323120,
750,114883,1002302,
750,112307,960698,
750,113300,960227,
750,93166,1252517,
750,163700,1088081,
750,149297,1115188,
750,78416,1057089,
750,100483,1053653,
750,112055,1002083,
750,179172,1034906,
750,82748,951495,
750,116399,957635,
750,86846,959009,
750,110677,949633,
800,103665,1091314,
800,124600,1108044,
800,105220,1027379,
800,140678,1033995,
800,89857,1025801,
800,116852,1025511,
800,125310,1312468,
800,88042,1051814,
800,119681,1035167,
800,104432,1032505,
800,115375,1031762,
800,120222,1212477,
800,82996,1034939,
800,71584,1048213,
800,126207,1028693,
800,82785,1044930,
800,115584,1113924,
800,129799,1113348,
800,86301,1032732,
800,138156,1039302,
800,92938,1036551,
800,99068,1037134,
800,117806,1191748,
800,132131,1028146,
800,111843,1046784,
800,126668,1050338,
800,113986,1031343,
800,124650,1395373,
800,111005,1162051,
800,167812,1212708,
800,114904,1161500,
800,104291,1103884,
800,125943,1160546,
800,109953,1031486,
800,113115,1028856,
800,118151,1025686,
800,133924,1038398,
800,99652,1204159,
800,105965,1042510,
800,83085,1128183,
800,131181,1063910,
800,98512,1073057,
800,202010,1271521,
800,123515,1061156,
800,248013,1073197,
800,114443,1033874,
800,117174,1036593,
800,134674,1384431,
800,172991,1069043,
800,103240,1087969,
850,95213,1296060,
850,151802,1286242,
850,136764,1348899,
850,137599,1367215,
850,94824,1362807,
850,128063,1163068,
850,152803,1363157,
850,207833,1472010,
850,142443,1368862,
850,122489,1224122,
850,167709,1180456,
850,114859,1100510,
850,132506,1101758,
850,109328,1101296,
850,141317,1282914,
850,120292,1125664,
850,112645,1115292,
850,119923,1110003,
850,93109,1090709,
850,102772,1245367,
850,160445,1100227,
850,110855,1100472,
850,102296,1104654,
850,100663,1096677,
850,177265,1208970,
850,106287,1102711,
850,118419,1107526,
850,127959,1094710,
850,104268,1206844,
850,193353,1112926,
850,111883,1105711,
850,100399,1233348,
850,134568,1098759,
850,115771,1249133,
850,95095,1102725,
850,114640,1106706,
850,97910,1090324,
850,117549,1091457,
850,143736,1353410,
850,137793,1286328,
850,111024,1276009,
850,124143,1212359,
850,129532,1294668,
850,128018,1108173,
850,122064,1107395,
850,149192,1097260,
850,103716,1286722,
850,203699,1481123,
850,135222,1159263,
850,120919,1150474,
900,153572,1423858,
900,561346,1460729,
900,114843,1220753,
900,124446,1198041,
900,164306,1352295,
900,144577,1233572,
900,283503,1459993,
900,119752,1199494,
900,141268,1371314,
900,114145,1331626,
900,129854,1487177,
900,137222,1680651,
900,190746,1673597,
900,278750,1633559,
900,141365,1629712,
900,275273,1239336,
900,137927,1218193,
900,137852,1245825,
900,118971,1355032,
900,133103,1190297,
900,142662,1194708,
900,124926,1200947,
900,147463,1352642,
900,125336,1200889,
900,124605,1199825,
900,136185,1191617,
900,98174,1337194,
900,124473,1189072,
900,135300,1187855,
900,124995,1189176,
900,88318,1265215,
900,193042,1207045,
900,142760,1190636,
900,118610,1190817,
900,87815,1261511,
900,204711,1246902,
900,138428,1185401,
900,116558,1187480,
900,138427,1209883,
900,192037,1261971,
900,116784,1424064,
900,121887,1357169,
900,113720,1465605,
900,155783,1275792,
900,118138,1199771,
900,107928,1217060,
900,200451,1467162,
900,121285,1210789,
900,131214,1263827,
900,119654,1193608,
950,131842,1412919,
950,123430,1335664,
950,128392,1418424,
950,133044,1662691,
950,273495,1563448,
950,121325,1372106,
950,180976,1499282,
950,342503,1701099,
950,175564,1437297,
950,146923,1502402,
950,204316,1471452,
950,142774,1761624,
950,175580,1423265,
950,244922,1517608,
950,119071,1359581,
950,145087,1756927,
950,261494,1694946,
950,105904,1306891,
950,117212,1716093,
950,184054,2318631,
950,153722,1379382,
950,122695,1380127,
950,216813,1322823,
950,86516,1290684,
950,125359,1324519,
950,113235,1413870,
950,165338,1277501,
950,107461,1268904,
950,156249,1257070,
950,150866,1493459,
950,193920,1267290,
950,144797,1270070,
950,141103,1398199,
950,112701,1289390,
950,142994,1439919,
950,153740,1421902,
950,141879,1596629,
950,136261,1386486,
950,125032,1285258,
950,133868,1415724,
950,126113,1270193,
950,180512,1281267,
950,98331,1263008,
950,108700,1414847,
950,128383,1309915,
950,127403,1281767,
950,132807,1337572,
950,126352,1357826,
950,109240,1283018,
950,125817,1290316,
1000,139719,1479238,
1000,153323,1355577,
1000,151856,1348688,
1000,109483,1461540,
1000,130489,1346568,
1000,176442,2236798,
1000,162081,1912255,
1000,143154,2292730,
1000,132668,1747603,
1000,123317,1369797,
1000,143902,1358590,
1000,142183,1403887,
1000,213599,1345770,
1000,126214,1347514,
1000,139226,1359830,
1000,102447,1482543,
1000,145319,1360118,
1000,140571,1336893,
1000,137339,1482885,
1000,135773,1345800,
1000,124916,1357799,
1000,117194,1470327,
1000,137919,1343853,
1000,108318,1363363,
1000,150857,1355279,
1000,200191,1407106,
1000,210067,1423573,
1000,197934,1510741,
1000,183736,1514987,
1000,163006,1530566,
1000,129246,1341616,
1000,109021,1468320,
1000,112780,1334665,
1000,151330,1346239,
1000,140023,1477074,
1000,128909,1362653,
1000,159060,1334322,
1000,148736,1449158,
1000,125257,1342485,
1000,123403,1344737,
1000,147739,1364535,
1000,160071,1448756,
1000,140827,1349814,
1000,143001,1342378,
1000,115208,1475702,
1000,105309,1348572,
1000,109598,1474721,
1000,162664,1570270,
1000,164929,1490975,
1000,147125,1405057,
