150,331,302,142,497,398,253,
150,377,258,104,515,279,289,
150,320,264,159,502,640,1243,
150,396,244,167,399,211,241,
150,717,229,161,550,161,221,
150,374,263,164,1068,709,305,
150,384,192,266,1222,319,30079,
150,2113,540,96,1848,363,228,
150,704,220,93,24137,1526,127,
150,3161,665,117,1597,601,235,
150,690,635,96,1371,274,194,
150,685,276,234,704,224,174,
150,1348,236,172,447,808,190,
150,296,202,151,968,177,171,
150,346,208,233,413,198,170,
150,671,247,168,69022,222,154,
150,1238,172,464,1431,201,482,
150,1216,190,490,772,282,123,
150,410,257,122,496,256,80286,
150,310,242,121,1740,230,108,
150,1000,250,174,623,302,224,
150,220,122,62,303,116,106,
150,389,144,128,265,122,310,
150,649,100,89,210,91,249,
150,168,78,90,8548,135,113,
150,267,78,125,451,72,121,
150,364,88,124,322,80,111,
150,212,81,100,430,76,66,
150,282,122,70,297,118,74,
150,401,129,62,316,122,74,
150,266,150,58,255,107,65,
150,249,140,58,324,139,98,
200,419,76,104,308,97,103,
200,267,168,48,260,64,103,
200,269,106,78,729,381,59,
200,199,106,111,298,89,90,
200,248,106,88,286,106,93,
200,221,84,96,1320,87,86,
200,1511,114,100,311,67,103,
200,390,113,95,327,85,51,
200,468,112,83,414,81,70,
200,187,78,87,303,93,87,
200,432,97,55,1357,57,91,
200,705,154,142,357,81,51,
200,155,74,60,182,108,77,
200,1344,78,777,229,79,77,
200,278,120,57,379,70,175,
200,307,105,82,238,91,54,
200,338,98,90,525,58,54,
200,200,85,87,266,59,55,
200,299,112,56,3165,64,79,
200,457,102,106,269,89,50,
200,1328,104,75,252,82,79,
200,361,74,87,254,987,92,
200,267,99,82,286,63,60,
200,191,91,72,276,4795,62,
200,331,482,117,300,101,90,
200,253,81,98,272,106,111,
200,242,119,67,426,113,70,
200,185,109,89,411,398,160,
200,162,74,139,245,79,77,
200,199,101,60,260,95,89,
200,216,117,89,390,65,99,
200,215,110,89,264,91,63,
200,313,86,92,339,108,103,
200,271,142,56,356,62,102,
200,231,105,91,385,98,61,
200,224,144,112,291,104,95,
200,249,102,85,269,95,120,
200,268,104,251,336,87,87,
200,228,109,92,351,63,62,
200,242,98,84,268,98,62,
200,223,110,89,369,126,123,
200,246,85,113,283,91,84,
200,298,103,80,245,89,61,
200,521,118,90,280,97,117,
200,339,85,79,356,100,108,
200,210,171,63,547,87,104,
200,346,151,86,253,59,84,
200,238,108,150,411,117,113,
200,182,65,78,245,82,140,
200,255,304,79,287,88,110,
250,214,108,86,247,71,68,
250,241,105,82,280,108,81,
250,176,166,74,235,84,76,
250,188,115,77,232,77,76,
250,282,150,134,431,78,75,
250,161,115,76,228,87,82,
250,9983,140,76,214,153,76,
250,211,105,176,253,82,76,
250,199,91,1098,228,94,73,
250,202,103,81,244,72,80,
250,720,94,75,362,82,78,
250,274,105,83,317,86,80,
250,259,117,76,254,84,78,
250,218,128,98,293,106,109,
250,194,100,79,292,88,78,
250,215,100,109,240,84,81,
250,180,96,86,206,94,74,
250,155,79,59,190,69,62,
250,193,110,83,253,87,82,
250,202,96,82,269,97,76,
250,202,96,86,251,85,172,
250,190,105,74,249,88,87,
250,175,99,74,228,88,80,
250,286,400,67,197,74,71,
250,213,96,68,642,100,75,
250,151,91,72,213,69,60,
250,180,107,154,238,88,76,
250,164,91,65,418,80,71,
250,163,90,66,204,78,60,
250,218,84,64,429,78,256,
250,176,101,78,236,81,69,
250,166,100,74,343,786,168,
250,335,273,148,366,81,73,
250,156,92,77,202,64,109,
250,144,85,64,204,70,64,
250,172,93,67,216,78,70,
250,158,87,72,284,75,72,
250,140,599,150,324,260,506,
250,220,170,207,338,176,81,
250,150,101,81,219,91,88,
250,156,92,76,210,81,78,
250,216,97,82,222,88,84,
250,161,94,79,204,6718,161,
250,1081,309,294,213,78,76,
250,164,103,82,212,91,207,
250,158,98,88,210,78,84,
250,177,92,84,207,94,77,
250,164,96,76,208,84,86,
250,167,806,165,337,247,175,
250,165,99,130,228,80,73,
300,160,10199,97,204,80,87,
300,189,109,81,210,83,85,
300,175,95,81,216,84,100,
300,285,96,77,209,80,79,
300,284,94,88,193,76,85,
300,158,93,71,202,75,76,
300,1593,85,78,480,77,96,
300,218,98,77,314,88,80,
300,169,869,104,212,95,84,
300,168,101,80,281,81,70,
300,280,97,82,216,87,83,
300,163,90,68,192,72,69,
300,243,107,79,215,72,79,
300,165,97,73,198,82,78,
300,213,92,70,191,76,71,
300,162,94,77,210,88,94,
300,166,93,82,284,81,80,
300,170,86,350,559,72,147,
300,163,96,71,207,82,152,
300,167,86,84,177,71,74,
300,165,96,77,224,89,79,
300,1891,2743,170,408,326,20,
300,124,52,561,311,242,169,
300,145,77,64,178,63,61,
300,24642,117,76,216,88,84,
300,463,81,80,177,71,79,
300,152,2704,358,531,279,328,
300,163,92,80,190,80,212,
300,167,97,99,199,131,64,
300,152,87,84,200,87,94,
300,157,94,75,200,365,119,
300,943,93,86,235,89,78,
300,796,81,63,270,82,72,
300,741,104,70,175,93,85,
300,793,90,78,183,477,70,
300,341,103,248,193,83,79,
300,924,185,165,188,71,67,
300,140,109,74,2413,91,80,
300,718,89,69,204,81,78,
300,156,103,72,15394,63,109,
300,73,68,53,135,69,63,
300,73,69,57,128,59,54,
300,165,78,59,138,69,63,
300,251,90,73,197,166,97,
300,153,77,148,198,74,76,
300,270,183,51,300,69,67,
300,150,146,71,1576,93,91,
300,907,81,64,193,71,373,
300,926,96,539,214,80,76,
300,182,92,81,242,77,71,
350,157,98,68,190,80,76,
350,161,104,65,194,82,80,
350,132,72,53,108,63,59,
350,149,72,51,120,63,62,
350,79,768,54,114,57,51,
350,120,68,52,123,68,64,
350,766,86,54,129,67,98,
350,78,1713,62,121,59,56,
350,167,82,349,1465,100,78,
350,160,184,72,377,69,61,
350,894,112,72,200,79,225,
350,800,91,72,206,86,85,
350,78,951,53,119,57,53,
350,90,70,51,115,102,55,
350,666,78,56,186,1326,137,
350,225,233,415,216,230,15,
350,48,42,1848,286,2659,63,
350,48,40,532,272,416,167,
350,239,286,112,221,240,307,
350,224,317,150,264,268,137,
350,824,227,1318,247,240,123,
350,227,257,118,238,264,145,
350,281,306,132,245,261,154,
350,864,338,121,295,70,94,
350,94,70,50,117,56,52,
350,82,107,55,132,63,55,
350,90,107,51,660,115,56,
350,106,92,58,1540,78,63,
350,98,110,50,140,69,56,
350,87,130,61,170,77,58,
350,74,66,44,152,83,53,
350,78,73,94,115,55,46,
350,715,92,61,136,66,61,
350,80,823,58,182,56,93,
350,87,74,51,120,59,56,
350,106,88,112,144,70,62,
350,3716,78,48,1029,53,48,
350,97,82,51,130,67,59,
350,88,94,64,149,98,55,
350,100,864,53,183,67,70,
350,581,73,106,135,56,54,
350,665,88,54,146,77,73,
350,85,83,57,116,60,55,
350,139,124,48,109,50,48,
350,208,73,51,122,56,52,
350,674,104,57,126,54,47,
350,2940,97,54,125,66,48,
350,151,82,53,138,68,55,
350,1358,88,56,142,66,72,
350,151,77,55,136,66,61,
400,101,73,51,132,77,59,
400,772,121,62,199,58,62,
400,139,108,67,209,56,52,
400,581,95,47,125,49,49,
400,1522,119,47,144,50,47,
400,702,76,44,302,50,47,
400,562,93,56,166,75,65,
400,101,87,54,245,59,62,
400,80,72,43,130,55,46,
400,521,75,48,138,68,50,
400,123,76,48,141,57,51,
400,648,73,47,133,1128,72,
400,652,72,46,176,54,47,
400,733,78,51,146,59,52,
400,654,72,90,133,52,49,
400,120,87,53,232,91,64,
400,98,92,57,177,79,68,
400,122,69,43,137,55,103,
400,702,80,48,144,1123,58,
400,82,820,46,134,56,52,
400,86,71,45,181,60,53,
400,122,148,54,153,51,54,
400,93,82,52,1354,68,59,
400,1125,100,61,157,72,60,
400,189,91,56,154,110,62,
400,87,80,53,158,62,59,
400,92,78,47,185,63,55,
400,83,81,52,761,54,54,
400,721,108,50,157,63,50,
400,624,80,49,157,72,68,
400,850,74,44,132,53,51,
400,88,2612,467,141,54,53,
400,114,79,48,135,54,65,
400,1097,81,292,186,71,84,
400,102,93,57,244,72,1293,
400,100,748,54,166,73,52,
400,589,89,58,1239,67,58,
400,193,91,58,145,56,67,
400,93,117,50,138,60,52,
400,81,76,47,179,64,64,
400,92,93,52,225,172,59,
400,106,79,52,185,81,54,
400,141,132,51,127,53,52,
400,315,71,44,237,57,70,
400,906,86,51,186,60,52,
400,448,230,111,379,20,16,
400,49,486,113,249,13,15,
400,50,1219,140,321,240,129,
400,922,288,171,146,66,68,
400,638,124,65,159,97,62,
450,529,85,67,186,65,62,
450,537,70,56,1110,148,55,
450,86,79,51,141,124,55,
450,86,73,54,127,95,59,
450,2930,280,53,122,66,688,
450,124,219,53,124,141,52,
450,596,116,56,163,66,59,
450,540,112,60,148,68,62,
450,144,75,54,136,58,88,
450,581,100,64,134,61,64,
450,607,77,48,735,68,64,
450,552,143,81,132,65,89,
450,108,88,56,157,54,53,
450,84,79,54,135,59,58,
450,91,83,5236,193,274,221,
450,666,84,56,246,69,62,
450,554,74,53,136,70,66,
450,90,78,54,889,130,101,
450,82,133,60,149,68,66,
450,78,70,56,126,1022,108,
450,609,76,78,128,51,88,
450,76,76,61,154,58,64,
450,588,80,58,142,68,57,
450,614,87,68,139,74,113,
450,535,110,60,170,68,78,
450,562,73,54,146,64,64,
450,559,75,48,128,59,1894,
450,138,121,361,140,64,1064,
450,206,70,54,134,56,55,
450,153,88,60,274,71,65,
450,124,81,62,127,67,50,
450,152,76,51,123,96,67,
450,89,84,2218,133,67,67,
450,122,88,52,149,73,74,
450,128,92,60,188,96,67,
450,182,113,73,218,84,83,
450,681,143,83,210,81,79,
450,240,106,69,248,80,73,
450,691,116,83,223,88,74,
450,220,101,72,206,110,87,
450,655,91,70,1050,90,75,
450,656,92,73,246,89,78,
450,694,150,85,213,81,76,
450,1331,109,73,263,74,134,
450,2686,106,147,286,81,75,
450,392,727,84,252,83,533,
450,236,101,76,265,91,71,
450,574,96,75,212,81,79,
450,408,126,631,209,73,112,
450,164,114,79,884,80,80,
500,740,105,76,219,84,79,
500,473,106,76,214,69,74,
500,200,101,67,200,73,75,
500,221,530,87,277,83,116,
500,190,271,1030,226,80,95,
500,705,93,73,318,97,76,
500,192,91,65,230,78,87,
500,173,99,69,192,107,71,
500,204,100,190,203,87,74,
500,166,131,90,251,103,71,
500,866,111,752,213,68,72,
500,626,108,77,260,95,121,
500,234,93,66,315,109,86,
500,631,815,96,253,87,89,
500,663,99,72,251,135,77,
500,194,130,71,178,65,64,
500,165,97,135,236,218,76,
500,174,95,66,242,94,98,
500,329,139,81,306,76,70,
500,736,104,75,229,71,67,
500,222,146,92,284,101,88,
500,287,152,87,262,101,93,
500,177,99,69,217,88,116,
500,189,136,80,240,92,91,
500,193,96,78,239,90,81,
500,179,136,73,195,117,76,
500,164,99,67,209,75,84,
500,1064,108,107,217,74,83,
500,210,1071,109,263,89,84,
500,201,94,112,192,64,64,
500,236,86,63,207,73,69,
500,266,86,60,171,65,64,
500,256,96,63,188,75,68,
500,2645,121,72,197,82,122,
500,219,100,78,196,72,74,
500,167,113,76,278,95,92,
500,225,121,73,276,91,110,
500,215,137,81,217,83,84,
500,242,117,85,237,91,1136,
500,2348,114,115,229,333,74,
500,213,114,86,312,88,116,
500,480,1104,91,230,81,78,
500,339,118,80,248,94,85,
500,253,114,72,248,76,76,
500,250,94,186,389,155,112,
500,418,134,89,255,168,77,
500,1214,166,88,536,94,930,
500,254,196,73,298,106,105,
500,1325,142,182,229,85,178,
500,349,98,73,304,209,80,
550,311,243,168,383,108,110,
550,290,165,103,284,81,95,
550,264,111,84,258,125,84,
550,438,132,194,358,129,171,
550,282,1117,151,237,102,106,
550,326,193,91,236,72,124,
550,940,308,250,236,84,100,
550,631,110,82,423,206,75,
550,1109,122,72,386,85,88,
550,383,120,82,292,101,105,
550,270,107,171,246,88,180,
550,258,102,174,329,92,88,
550,1777,1344,72,268,84,88,
550,347,164,75,257,289,239,
550,283,104,77,230,91,84,
550,243,203,78,553,138,75,
550,196,234,100,264,153,102,
550,602,110,77,438,179,88,
550,267,146,100,300,116,288,
550,261,202,89,264,87,107,
550,214,107,179,308,143,190,
550,293,141,108,287,98,82,
550,362,117,78,384,112,87,
550,1200,124,87,282,139,92,
550,189,104,72,212,83,80,
550,246,100,84,255,70,95,
550,162,88,62,245,75,76,
550,146,90,74,1126,86,70,
550,150,92,69,286,71,77,
550,240,91,124,214,223,102,
550,273,210,80,197,80,78,
550,196,92,77,181,73,112,
550,153,86,96,1966,76,69,
550,235,108,74,459,77,80,
550,634,110,78,210,112,96,
550,1551,93,72,325,76,86,
550,184,120,76,209,80,79,
550,196,173,108,216,68,81,
550,5422,85,57,116,69,55,
550,93,77,110,382,64,99,
550,137,102,71,184,69,73,
550,85,603,75,189,65,60,
550,154,130,84,141,65,62,
550,148,78,52,119,65,65,
550,79,71,48,113,56,94,
550,81,75,50,119,724,62,
550,207,72,59,110,56,51,
550,106,121,90,118,60,58,
550,109,73,50,341,73,70,
550,80,1102,69,143,266,73,
600,143,94,69,164,80,86,
600,155,83,56,141,64,81,
600,149,91,61,153,67,62,
600,98,90,58,159,68,95,
600,108,98,99,106,56,740,
600,137,80,775,120,57,55,
600,89,88,56,156,70,63,
600,166,83,53,149,65,56,
600,87,86,66,136,63,102,
600,120,91,61,158,78,64,
600,101,99,56,1455,58,56,
600,206,281,53,125,58,55,
600,94,114,58,134,68,72,
600,336,127,96,138,79,74,
600,102,123,80,154,76,63,
600,94,104,71,145,95,368,
600,131,114,60,155,83,75,
600,83,92,55,123,70,65,
600,118,88,50,174,56,55,
600,127,99,65,144,78,84,
600,126,577,49,524,58,74,
600,80,74,50,107,52,52,
600,434,108,91,930,57,57,
600,109,74,50,105,51,51,
600,134,83,66,134,66,103,
600,411,94,63,192,96,72,
600,498,98,65,148,71,56,
600,109,79,54,146,61,65,
600,141,104,61,138,64,60,
600,98,78,81,135,109,75,
600,107,83,79,101,53,47,
600,107,122,60,96,63,42,
600,97,146,39,92,47,47,
600,85,247,66,199,73,87,
600,88,160,99,122,59,57,
600,507,109,69,859,65,62,
600,144,147,68,139,76,64,
600,469,98,52,111,53,52,
600,140,83,126,117,61,86,
600,80,79,53,1371,58,54,
600,241,244,108,149,108,58,
600,137,3445,65,138,63,6078,
600,97,89,104,128,67,67,
600,121,92,65,141,64,71,
600,140,82,59,170,71,73,
600,394,131,50,105,52,51,
600,115,96,56,139,62,72,
600,136,87,51,155,52,52,
600,82,100,54,1489,64,70,
600,144,113,51,112,53,81,
650,106,80,51,131,59,53,
650,113,84,49,135,72,88,
650,136,159,59,4133,139,55,
650,494,110,60,122,54,105,
650,133,73,48,104,52,53,
650,375,92,97,159,57,55,
650,152,98,52,132,58,69,
650,103,92,52,121,68,59,
650,94,98,60,135,84,70,
650,161,108,65,107,66,65,
650,407,92,99,148,62,54,
650,82,91,56,133,177,67,
650,117,87,91,160,55,63,
650,488,92,55,130,68,61,
650,138,90,54,156,69,68,
650,91,249,58,588,91,64,
650,434,107,59,136,98,58,
650,420,94,58,139,71,67,
650,104,86,60,127,87,63,
650,123,152,59,106,54,56,
650,424,80,50,119,69,94,
650,128,92,62,136,82,69,
650,99,103,62,157,78,96,
650,190,247,50,128,232,54,
650,90,124,58,228,62,53,
650,686,82,55,157,89,82,
650,496,116,66,157,85,83,
650,195,83,58,124,64,62,
650,398,103,54,129,64,61,
650,443,130,64,186,80,74,
650,112,96,59,114,57,56,
650,789,137,142,126,83,65,
650,99,98,270,120,63,1340,
650,218,79,84,118,61,999,
650,499,75,55,115,56,56,
650,110,96,49,142,73,63,
650,407,90,53,202,74,69,
650,403,105,56,202,63,64,
650,230,110,104,296,94,85,
650,453,100,1002,352,118,114,
650,228,89,58,129,76,73,
650,203,105,56,109,602,151,
650,122,102,50,128,58,92,
650,91,89,55,163,73,97,
650,95,5299,54,148,146,53,
650,478,101,78,215,61,60,
650,555,100,55,138,102,70,
650,152,81,49,111,70,72,
650,157,96,60,147,100,65,
650,117,92,60,112,56,55,
700,86,137,53,946,69,62,
700,97,83,54,119,60,55,
700,88,143,61,146,78,72,
700,116,97,97,196,73,873,
700,140,104,64,136,83,57,
700,129,107,63,141,70,67,
700,476,83,52,121,103,54,
700,139,87,55,149,60,57,
700,416,101,57,144,78,68,
700,124,80,55,137,76,89,
700,156,113,65,146,73,70,
700,85,81,52,909,67,80,
700,411,107,76,127,67,62,
700,121,91,51,125,66,78,
700,85,82,54,125,116,75,
700,104,86,47,113,92,65,
700,108,113,55,156,66,55,
700,109,119,60,102,90,42,
700,120,179,50,97,52,45,
700,118,126,67,151,87,65,
700,104,129,38,87,47,42,
700,97,132,63,126,96,73,
700,100,727,60,123,90,79,
700,162,113,58,140,59,57,
700,130,109,64,143,75,77,
700,135,155,54,119,175,77,
700,132,82,48,114,57,55,
700,459,105,68,154,67,71,
700,133,99,53,127,73,71,
700,126,81,92,105,67,66,
700,102,87,52,117,69,65,
700,103,90,90,125,62,65,
700,98,92,59,2251,64,59,
700,128,92,81,121,66,60,
700,116,83,54,100,54,42,
700,151,106,38,103,47,57,
700,133,74,52,88,47,42,
700,128,87,47,93,55,58,
700,102,95,67,149,63,301,
700,167,135,56,132,71,63,
700,115,95,55,128,68,146,
700,156,95,52,132,69,85,
700,112,111,54,125,68,62,
700,103,79,54,125,66,53,
700,110,96,60,145,77,70,
700,205,102,67,169,72,75,
700,435,109,62,145,94,92,
700,127,84,59,131,65,65,
700,141,95,60,163,9002,112,
700,99,90,55,121,58,55,
750,94,94,55,109,58,86,
750,101,84,52,113,83,57,
750,103,91,58,150,68,67,
750,102,107,54,108,74,80,
750,85,82,68,673,60,54,
750,108,88,56,127,913,60,
750,99,125,51,109,73,132,
750,360,132,53,907,130,691,
750,138,112,58,111,72,86,
750,388,102,64,133,73,84,
750,449,137,84,154,114,91,
750,114,111,79,137,94,71,
750,87,78,50,105,57,54,
750,116,101,56,158,71,99,
750,98,91,111,195,72,77,
750,187,96,80,129,66,60,
750,103,101,52,105,93,56,
750,555,157,81,341,99,96,
750,269,121,78,279,156,152,
750,1084,124,93,267,96,88,
750,458,106,188,322,85,102,
750,375,141,2474,757,202,371,
750,227,125,84,309,262,145,
750,748,163,105,523,114,103,
750,296,132,107,477,172,88,
750,363,112,93,331,96,86,
750,771,335,146,756,103,101,
750,542,195,2076,356,81,514,
750,314,209,74,218,95,250,
750,281,106,72,394,89,164,
750,190,108,193,2277,99,84,
750,1528,107,76,323,116,78,
750,427,113,114,2621,172,86,
750,384,145,143,245,115,113,
750,246,228,80,332,87,86,
750,353,211,327,627,78,80,
750,973,117,72,236,189,137,
750,347,337,231,274,85,92,
750,704,116,64,211,63,65,
750,338,106,138,148,114,68,
750,274,108,79,226,83,106,
750,314,276,194,239,170,78,
750,898,144,100,434,147,90,
750,293,111,74,323,95,90,
750,438,201,83,364,102,85,
750,312,578,89,305,87,212,
750,629,321,250,458,88,92,
750,263,120,73,275,84,78,
750,222,112,68,183,80,77,
750,207,103,78,217,90,114,
800,238,125,85,291,90,92,
800,167,113,70,218,115,84,
800,163,108,74,218,101,77,
800,227,111,92,1065,81,80,
800,176,111,79,276,78,78,
800,192,111,77,257,84,67,
800,172,128,71,222,111,75,
800,163,113,70,220,86,88,
800,226,110,135,263,538,103,
800,171,104,68,215,82,81,
800,168,6673,75,224,72,79,
800,187,110,70,214,85,108,
800,169,112,70,217,87,83,
800,167,113,71,246,86,104,
800,167,113,71,217,86,83,
800,152,122,63,192,68,70,
800,166,105,68,237,77,84,
800,205,116,75,229,85,80,
800,160,112,69,217,103,70,
800,179,141,71,221,82,83,
800,172,108,93,214,78,72,
800,177,108,71,218,78,81,
800,189,108,71,214,79,76,
800,153,114,61,692,84,134,
800,190,5908,77,314,96,88,
800,175,115,72,252,81,76,
800,162,100,64,203,76,71,
800,165,123,85,202,66,75,
800,167,108,69,219,188,154,
800,164,108,69,211,79,75,
800,318,114,72,224,210,81,
800,170,99,60,202,74,97,
800,170,105,290,344,298,142,
800,305,305,149,472,285,116,
800,122,69,18,482,282,170,
800,322,512,137,1855,2908,170,
800,309,322,147,340,261,162,
800,306,259,133,324,216,149,
800,302,244,154,430,275,144,
800,298,308,158,353,268,164,
800,311,509,156,5511,276,142,
800,464,303,160,355,272,167,
800,278,279,149,326,215,139,
800,316,266,130,308,241,148,
800,313,300,130,469,5427,202,
800,330,271,231,382,252,163,
800,403,560,170,416,259,176,
800,303,289,132,795,296,147,
800,303,275,134,364,220,146,
800,364,310,170,361,246,174,
850,310,303,257,453,310,148,
850,293,246,139,324,543,150,
850,364,2378,176,415,227,167,
850,297,268,144,323,226,150,
850,425,283,137,2015,1422,253,
850,668,316,144,440,283,164,
850,443,234,138,323,239,156,
850,1035,318,156,320,237,138,
850,1308,370,147,320,276,146,
850,309,330,164,336,224,151,
850,444,298,133,2862,392,217,
850,1006,375,191,336,244,153,
850,452,299,164,486,1013,209,
850,369,336,194,346,275,158,
850,636,491,251,358,248,168,
850,326,229,154,357,324,3384,
850,820,346,165,446,267,159,
850,659,331,155,419,282,178,
850,361,305,154,417,282,186,
850,409,473,147,386,273,222,
850,446,511,117,366,292,167,
850,858,404,156,429,320,157,
850,2794,328,226,466,275,176,
850,417,341,168,602,320,189,
850,349,776,168,516,317,231,
850,1148,332,171,1214,303,279,
850,547,349,168,477,282,258,
850,658,306,183,494,248,161,
850,391,301,168,479,246,171,
850,1264,351,1210,3121,312,218,
850,467,319,157,449,268,165,
850,392,357,164,471,325,191,
850,1814,208,136,386,247,138,
850,429,330,166,572,287,180,
850,2087,21602,338,451,303,285,
850,755,255,140,441,342,309,
850,479,326,166,466,310,205,
850,581,328,231,643,259,191,
850,904,398,404,489,310,193,
850,398,419,161,466,339,225,
850,343,314,142,490,338,176,
850,1124,288,153,441,308,198,
850,308,271,157,2791,269,132,
850,708,423,225,440,296,196,
850,878,343,285,506,299,148,
850,372,305,160,1147,254,171,
850,902,282,139,421,375,235,
850,497,301,152,2706,284,313,
850,1268,427,204,384,274,181,
850,801,316,168,1292,296,179,
900,335,271,161,402,249,179,
900,1082,349,170,403,285,195,
900,370,256,155,377,249,162,
900,387,373,228,468,285,144,
900,390,1182,187,450,328,172,
900,1003,842,140,802,753,474,
900,481,1742,875,473,271,282,
900,981,367,207,441,244,186,
900,559,306,151,489,264,169,
900,381,359,301,2785,292,189,
900,403,388,254,2286,1575,326,
900,1064,393,206,580,270,146,
900,528,310,159,410,304,174,
900,1287,514,333,577,244,147,
900,2545,838,362,719,378,326,
900,451,394,179,555,364,266,
900,424,340,196,495,266,184,
900,1396,307,164,414,288,273,
900,998,686,272,957,427,331,
900,1030,293,146,360,291,185,
900,541,398,179,423,289,844,
900,395,450,208,333,248,171,
900,353,509,154,412,272,348,
900,1163,515,1507,1722,365,235,
900,1208,354,201,388,223,179,
900,422,348,220,439,280,194,
900,397,298,270,528,399,217,
900,432,521,373,1049,252,207,
900,1201,426,156,1878,1086,269,
900,1087,1753,312,619,290,181,
900,409,351,162,358,567,186,
900,786,378,175,571,356,147,
900,557,290,99,831,3093,366,
900,1653,337,220,394,268,169,
900,428,304,156,423,266,172,
900,616,285,97,306,230,196,
900,351,196,99,488,392,266,
900,331,254,158,434,231,150,
900,617,332,176,428,280,148,
900,514,436,142,408,298,159,
900,938,334,156,490,304,173,
900,381,338,402,972,395,230,
900,1297,339,164,1895,325,198,
900,544,494,241,379,428,170,
900,385,377,148,498,264,167,
900,531,272,150,465,256,169,
900,429,435,297,382,315,260,
900,376,318,141,363,276,187,
900,487,395,143,383,245,160,
900,924,984,803,401,6290,192,
950,339,320,138,315,250,182,
950,308,268,142,322,187,138,
950,352,275,150,354,228,146,
950,338,1528,182,1486,292,224,
950,331,680,155,378,286,190,
950,401,342,272,382,263,148,
950,338,278,97,221,164,115,
950,298,263,136,320,233,162,
950,323,536,994,346,251,581,
950,495,552,144,359,254,142,
950,876,323,152,383,259,158,
950,353,338,160,386,317,171,
950,317,404,137,352,202,108,
950,372,495,148,370,386,161,
950,509,320,113,249,155,104,
950,395,302,145,1667,486,171,
950,415,488,162,353,263,161,
950,357,315,149,343,267,162,
950,339,303,144,477,278,162,
950,1012,219,109,400,155,106,
950,644,394,179,428,247,205,
950,497,343,155,384,307,163,
950,583,338,151,351,272,171,
950,500,359,166,260,244,122,
950,829,330,161,310,154,104,
950,310,197,109,258,156,104,
950,296,191,97,239,243,158,
950,226,216,92,293,168,103,
950,850,302,134,305,427,114,
950,287,187,91,250,165,1424,
950,1442,329,199,623,305,159,
950,542,2099,320,2614,333,421,
950,1467,1939,197,374,345,273,
950,584,280,125,533,219,111,
950,397,544,350,1887,817,214,
950,364,368,174,417,298,187,
950,515,351,678,718,293,202,
950,1338,534,301,1049,428,304,
950,382,228,112,517,256,232,
950,732,386,347,698,291,175,
950,373,392,161,643,238,181,
950,719,504,181,319,281,214,
950,833,303,149,285,279,118,
950,439,518,146,826,915,620,
950,414,259,146,356,230,156,
950,429,340,149,372,306,194,
950,381,334,171,400,283,191,
950,899,339,271,530,381,289,
950,1628,1745,384,693,297,206,
950,1387,416,208,483,289,184,
1000,800,365,151,434,296,428,
1000,703,454,231,380,206,144,
1000,478,287,131,437,258,1672,
1000,552,841,209,376,294,198,
1000,329,330,155,363,245,168,
1000,575,324,200,475,351,192,
1000,331,1418,163,3163,301,188,
1000,440,402,261,458,315,167,
1000,574,492,192,1033,351,242,
1000,1211,286,256,552,299,190,
1000,1837,390,166,502,366,195,
1000,518,292,305,550,310,202,
1000,517,291,153,534,268,174,
1000,471,405,278,487,425,262,
